date,method,target,products,period,time_start,time_end,status,status_text,area_name,zone_code,region,boundary_text,area_sq_km,centroid_lat,centroid_lon,map_url,map_id,observed_via,first_seen
2023-10-12,aerial,adult,Dibrom,evening,18:45,20:45,complete,COMPLETE,West Ripon & Rural South County including SJ River Club See Map COMPLETE,SC14,South County,West Ripon & Rural South County including SJ River Club,38.8553,37.699878,-121.212319,https://www.google.com/maps/d/viewer?mid=14tOWxS1vaMrc3vGP7SQAnFcsaY3hNNBH,14tOWxS1vaMrc3vGP7SQAnFcsaY3hNNBH,wayback:20231014142157,2026-07-27T10:51:35Z
2023-10-19,aerial,adult,Evergreen 5-25,evening,18:45,21:00,complete,COMPLETE,West Ripon & Rural South County including SJ River Club See Map COMPLETE,SC14,South County,West Ripon & Rural South County including SJ River Club,38.8553,37.699878,-121.212319,https://www.google.com/maps/d/viewer?mid=14tOWxS1vaMrc3vGP7SQAnFcsaY3hNNBH,14tOWxS1vaMrc3vGP7SQAnFcsaY3hNNBH,wayback:20240424155237,2026-07-27T10:51:36Z
2023-10-24,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Rural West Ripon,R14,Ripon,"North to Prune Rd., South to W. Ripon Rd., East to S. Highland Rd., West to Austin Rd.",3.6354,37.745048,-121.162885,https://www.google.com/maps/d/viewer?mid=1d3-xnUq5YnA6bPZtWH9a7VryZisFcwg,1d3-xnUq5YnA6bPZtWH9a7VryZisFcwg,wayback:20240424155237,2026-07-27T10:51:36Z
2024-06-23,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,South Staten Island and Portions of Brack Tract and Bouldin Island,D34,Delta,,26.978,38.140638,-121.525925,https://www.google.com/maps/d/viewer?mid=1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,wayback:20240710235008,2026-07-27T10:51:38Z
2024-06-23,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,Wright-Shima-Rindge-Lower Roberts,D2,Delta,"Portions of Shima Tract, Rindge Tract, Wright Tract, Lower Roberts Island",18.0124,38.001048,-121.394973,https://www.google.com/maps/d/viewer?mid=1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,wayback:20240710235008,2026-07-27T10:51:38Z
2024-06-26,ground,adult,DeltaGard; Evergreen 5-25,morning,05:00,07:00,complete,COMPLETE,Portion of Rural Northeast Escalon,E41a,Escalon,"North to Lone Tree Rd., South to 1/4 mile south of Dutra Ln., East to Victory Rd., West to Henry Rd.",1.7341,37.823032,-120.933308,https://www.google.com/maps/d/viewer?mid=1QiNT1gi7mNosct7nFbhvzzHjX11S6l8,1QiNT1gi7mNosct7nFbhvzzHjX11S6l8,wayback:20240710235008,2026-07-27T10:51:38Z
2024-06-27,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,Delta Islands-,D7,Delta,"Portions of Shima Tract, Rindge Tract, Wright Tract",24.8479,38.014741,-121.39736,https://www.google.com/maps/d/viewer?mid=1f2Cc6vAndlrwjFSphksdRjUD4ZJL5NmU,1f2Cc6vAndlrwjFSphksdRjUD4ZJL5NmU,wayback:20240710235008,2026-07-27T10:51:38Z
2024-06-27,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,Delta Islands-,D32A,Delta,Portion of Brack Tract,9.9765,38.158437,-121.444175,https://www.google.com/maps/d/viewer?mid=1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,wayback:20240710235008,2026-07-27T10:51:38Z
2024-06-28,ground,adult,DeltaGard; Evergreen 5-25,morning,04:00,05:00,complete,COMPLETE,Portion of North Stockton,S2,Stockton,"North to Meadow Ave., South to W. Lincoln Rd., East to Pershing Ave., West to Alexandria Place",0.2477,38.014823,-121.334916,https://www.google.com/maps/d/viewer?mid=1UQwW_oOGjT5eFXgphjooM-w62D0o2Dnr,1UQwW_oOGjT5eFXgphjooM-w62D0o2Dnr,wayback:20240710235008,2026-07-27T10:51:38Z
2024-07-03,ground,adult,Evergreen 5-25,morning,04:30,06:30,complete,COMPLETE,Delta Islands- West Roberts Island,D6,Delta,,10.682,37.97315,-121.45385,https://www.google.com/maps/d/viewer?mid=1tLFNWvooLxCsWS6xo4g5JBUGQ0y8XUtW,1tLFNWvooLxCsWS6xo4g5JBUGQ0y8XUtW,wayback:20240710235008,2026-07-27T10:51:38Z
2024-07-08,aerial,adult,Dibrom,evening,20:30,23:00,complete,COMPLETE,Delta Islands-,D34,Delta,South Staten Island and Portions of Brack Tract and Bouldin Island,26.978,38.140638,-121.525925,https://www.google.com/maps/d/viewer?mid=1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,wayback:20240710235008,2026-07-27T10:51:38Z
2024-07-08,aerial,adult,Dibrom,evening,20:30,23:00,complete,COMPLETE,Delta Islands-,D7,Delta,"Portions of Shima Tract, Rindge Tract, Wright Tract",24.8479,38.014741,-121.39736,https://www.google.com/maps/d/viewer?mid=1f2Cc6vAndlrwjFSphksdRjUD4ZJL5NmU,1f2Cc6vAndlrwjFSphksdRjUD4ZJL5NmU,wayback:20240710235008,2026-07-27T10:51:38Z
2024-07-09,ground,adult,DeltaGard; Evergreen 5-25,morning,05:00,07:00,complete,COMPLETE,Rural North Escalon,E21B,Escalon,"North 1/2 mile north of Skiff Rd., South to Dodds Rd., East to Escalon Bellota Rd., West to Temple Creek",9.454,37.867865,-121.019917,https://www.google.com/maps/d/viewer?mid=1t9LByRp8iBHLhcVB86ZztvNca5bJ7OI,1t9LByRp8iBHLhcVB86ZztvNca5bJ7OI,wayback:20240710235008,2026-07-27T10:51:38Z
2024-07-10,aerial,adult,Evergreen 5-25,evening,20:30,23:00,complete,COMPLETE,Delta Islands-,D2,Delta,"Portions of Shima Tract, Rindge Tract, Wright Tract, Lower Roberts Island",18.0124,38.001048,-121.394973,https://www.google.com/maps/d/viewer?mid=1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,1heJJ35n0Ncl7mExjNCOLOt_OdLoFKLgy,wayback:20240710235008,2026-07-27T10:51:38Z
2024-07-10,aerial,adult,Evergreen 5-25,evening,20:30,23:00,complete,COMPLETE,Delta Islands-,D5,Delta,"Portions of Brack Tract, Canal Ranch, and Terminous Tract",24.8239,38.159347,-121.461385,https://www.google.com/maps/d/viewer?mid=1r4icuJ4XB88zAAqj4zKdthWbi7z6vuTs,1r4icuJ4XB88zAAqj4zKdthWbi7z6vuTs,wayback:20240710235008,2026-07-27T10:51:38Z
2024-07-12,ground,adult,DeltaGard; Evergreen 5-25,morning,04:00,07:00,complete,COMPLETE,Delta Area-,D12,Delta,Wright and Elmwood Tract,8.6345,37.9957,-121.384856,https://www.google.com/maps/d/viewer?mid=11vvIxM7pP2tdGwJBH9n2sT4_KB-vzi7G,11vvIxM7pP2tdGwJBH9n2sT4_KB-vzi7G,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-12,ground,adult,DeltaGard; Evergreen 5-25,morning,04:00,07:00,complete,COMPLETE,North Stockton,S2,Stockton,"-, North to Meadow Ave., South to W. Lincoln Rd., East to Pershing Ave., West to Alexandria Place",0.2477,38.014823,-121.334916,https://www.google.com/maps/d/viewer?mid=1UQwW_oOGjT5eFXgphjooM-w62D0o2Dnr,1UQwW_oOGjT5eFXgphjooM-w62D0o2Dnr,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-12,ground,adult,DeltaGard; Evergreen 5-25,morning,04:00,07:00,complete,COMPLETE,Portion of Rural South County - Division Road Area-,SC8B,South County,"North to Avenue D & Division Rd., South to San Joaquin and Stanislaus Rivers, East to Stanislaus River / Ave D, West to Two Rivers Rd., Division Rd., and Airport Way",7.575,37.683736,-121.23097,https://www.google.com/maps/d/viewer?mid=12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,12pIzSEWaFB7oKf8CyTs4Ubweu52hngAB,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-12,ground,adult,DeltaGard; Evergreen 5-25,morning,04:00,07:00,complete,COMPLETE,Rural North Escalon-,E21B,Escalon,"North1/2 mile north of Skiff Rd., South to Dodds Rd., East to Escalon Bellota Rd., West to Temple Creek",9.454,37.867865,-121.019917,https://www.google.com/maps/d/viewer?mid=1t9LByRp8iBHLhcVB86ZztvNca5bJ7OI,1t9LByRp8iBHLhcVB86ZztvNca5bJ7OI,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-12,ground,adult,DeltaGard; Evergreen 5-25,morning,04:00,07:00,complete,COMPLETE,Rural South County including San Joaquin River Club,SC4,South County,,15.8755,37.679429,-121.280483,https://www.google.com/maps/d/viewer?mid=1yY5svGFRaMdWcO523sc4O-NWVhheKp_3,1yY5svGFRaMdWcO523sc4O-NWVhheKp_3,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-18,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,Delta Islands-,D32A,Delta,Portions of Brack Tract,9.9765,38.158437,-121.444175,https://www.google.com/maps/d/viewer?mid=1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-18,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,Portion of South County,SC17,South County,,16.4236,37.682602,-121.233493,https://www.google.com/maps/d/viewer?mid=1nm6ZRXdv7KkBsNjAEMUgXhR1m7-TmmY,1nm6ZRXdv7KkBsNjAEMUgXhR1m7-TmmY,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-19,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,North Escalon,E50,Escalon,"North to Mission St., South to California St., East to Justin Dr., West to Sierra Dr.",0.3066,37.798412,-120.987012,https://www.google.com/maps/d/viewer?mid=1cNTxkWgN0uafEyp6fywYwqrN69idoF9-,1cNTxkWgN0uafEyp6fywYwqrN69idoF9-,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-19,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Farmington Area,E16,Escalon,"North to Hwy 4, South to one mile south of Hwy 4, East to 1/2 mile east of Escalon-Bellota Rd., West to 1/2 mile west of Escalon-Bellota Rd.",2.6174,37.92281,-120.999966,https://www.google.com/maps/d/viewer?mid=1e98hdgpLKPuy7BvLzie6nhCtZBZGbwD1,1e98hdgpLKPuy7BvLzie6nhCtZBZGbwD1,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-19,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Northwest Tracy,T28,Tracy,"North to I-205, South to W. Lowell Ave., East to W. Lowell Ave., West to Foothill Vista Dr. & Joe Pombo Pkwy.",0.5596,37.750859,-121.46359,https://www.google.com/maps/d/viewer?mid=16dV6sWWpfXuDXUIPsSWDZVr1SUPjDcM,16dV6sWWpfXuDXUIPsSWDZVr1SUPjDcM,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-19,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of South Stockton,S33B,Stockton,"North to Dr. Martin Luther King Blvd., South to E. 9th Street, East to U.P. RR tracks, West to S. El Dorado St.",1.1445,37.934492,-121.279293,https://www.google.com/maps/d/viewer?mid=1fJvn2AOOjEiPOxVdUuR7E9Y5w9hytRI,1fJvn2AOOjEiPOxVdUuR7E9Y5w9hytRI,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-19,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of West Escalon,E64,Escalon,"North to Yosemite Ave., South to 1st Street, East to McHenry Ave. & Hwy120, West to Brennan Rd.",0.7937,37.796384,-121.006116,https://www.google.com/maps/d/viewer?mid=1b9GW7fakbbU-cAZGAocNd83vkDTZ2oc,1b9GW7fakbbU-cAZGAocNd83vkDTZ2oc,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-19,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Rural East Escalon,E29,Escalon,"North to OID Canal, South to Hwy 120, East to Victory Ave., West to Henry Rd.",3.7529,37.803345,-120.932621,https://www.google.com/maps/d/viewer?mid=1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-22,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,Delta Islands-,D3,Delta,"Portions of Shima Tract, Rindge Tract, Wright Tract, Lower Roberts Island",24.8479,38.014741,-121.39736,https://www.google.com/maps/d/viewer?mid=151h4otrEYfexJiUy3PTMbUXzy7KvxVeE,151h4otrEYfexJiUy3PTMbUXzy7KvxVeE,wayback:20240724025626,2026-07-27T10:51:39Z
2024-07-22,aerial,adult,Dibrom,evening,20:30,22:30,complete,COMPLETE,Delta Islands-,D34,Delta,Portions of Brack Tract and Bouldin Island,26.978,38.140638,-121.525925,https://www.google.com/maps/d/viewer?mid=1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,wayback:20240724025626,2026-07-27T10:51:39Z
2024-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,A Portion of South Stockton West of I-5,S41B,Stockton,"North to Wall St., Platte Rd., Truckee Ln., La Vita Dr., and Walbury St., South to Alta Sierra St., Diablo Creek Dr. and 8th St., East to Moss Garden Ave., Moss Rock Ln., Capitola Cir., Pajaro Way, and Dry Creek Way, West to Oxwell and Tille Lewis Drive",0.6049,37.928275,-121.312104,https://www.google.com/maps/d/viewer?mid=1Y2oilp_Kka412zuET4C3v28f_2hibrg,1Y2oilp_Kka412zuET4C3v28f_2hibrg,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Central Manteca,M20,Manteca,"North to W. Alameda St., South to W. Center St., East to N. Main St., West to Tidewater Pk",0.507,37.802081,-121.220957,https://www.google.com/maps/d/viewer?mid=18PR4uJaFdzAz2blZDSTayj-YC94rlMo,18PR4uJaFdzAz2blZDSTayj-YC94rlMo,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,East Lodi,L27,Lodi,"North to E. Lodi Ave., South to E. Tokay St., East to S. Cherokee Lane, West to S. Stockton St.",0.3998,38.12878,-121.265196,https://www.google.com/maps/d/viewer?mid=1VXQMyBP81A8BBUQUQEIFZyMJjekArqc,1VXQMyBP81A8BBUQUQEIFZyMJjekArqc,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Northwest Stockton- Brookside Area,S23,Stockton,"North to W. March Ln., South to Brookside Rd., East to Feather River Dr., West to Brookside Rd",0.7464,37.980025,-121.349699,https://www.google.com/maps/d/viewer?mid=1JNoCNnTgawK0dNM7YpxQIOZZHDmI6jVQ,1JNoCNnTgawK0dNM7YpxQIOZZHDmI6jVQ,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of South Stockton,S33C,Stockton,"North to E Jefferson St., South to E. 9th Street, East to U.P. RR tracks, West to S. El Dorado St.",1.4853,37.936263,-121.279375,https://www.google.com/maps/d/viewer?mid=1Vv56o8VB9wh4qxWUXiC5c-3omi_6VIk,1Vv56o8VB9wh4qxWUXiC5c-3omi_6VIk,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-09,aerial,adult,Dibrom,evening,20:00,22:00,complete,COMPLETE,City of Escalon and surrounding rural areas,E68,Escalon,,9.1591,37.795729,-120.998214,https://www.google.com/maps/d/viewer?mid=1hC-8f2is8t8g9LTLmByIeOJ5vwM7npU,1hC-8f2is8t8g9LTLmByIeOJ5vwM7npU,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-09,aerial,adult,Dibrom,evening,20:00,22:00,complete,COMPLETE,City of Ripon and surrounding rural areas,,Unknown,,19.2578,37.743332,-121.131396,https://www.google.com/maps/d/viewer?mid=1YJS-9czYLf7rAZSR056FokwvinBCQpY,1YJS-9czYLf7rAZSR056FokwvinBCQpY,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-19,ground,larval,VectoBac WDG,morning,03:30,05:30,complete,COMPLETE,Central Manteca,M20,Manteca,"North to W. Alameda St., South to W. Center St., East to N. Main St., West to Tidewater Pk",0.507,37.802081,-121.220957,https://www.google.com/maps/d/viewer?mid=18PR4uJaFdzAz2blZDSTayj-YC94rlMo,18PR4uJaFdzAz2blZDSTayj-YC94rlMo,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-20,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of North Manteca,M26,Manteca,"North to Arbor Brook Dr., South to W. Lathrop Rd., East to Happy Valley Ln., West to Airport Way",4.0122,37.833527,-121.240851,https://www.google.com/maps/d/viewer?mid=11elzfP0nIMwj1uElg_gxyDWoVlQi5Ns,11elzfP0nIMwj1uElg_gxyDWoVlQi5Ns,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-20,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of South Stockton,S33B,Stockton,"North to Dr. Martin Luther King Blvd., South to E. 9th Street, East to U.P. RR tracks, West to S. El Dorado St.",1.1445,37.934492,-121.279293,https://www.google.com/maps/d/viewer?mid=1fJvn2AOOjEiPOxVdUuR7E9Y5w9hytRI,1fJvn2AOOjEiPOxVdUuR7E9Y5w9hytRI,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-20,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of Stockton,S40B,Stockton,"North to E. Munford Ave. & Catamaran Wy., South to Industrial Dr. and Bayliner Dr., East to Hwy 99, West to Pock Ln. & Lanyard Dr.",1.6515,37.920345,-121.236146,https://www.google.com/maps/d/viewer?mid=1CODQwuwgAeF-hfMFEVUAnl52oTLRA1Q,1CODQwuwgAeF-hfMFEVUAnl52oTLRA1Q,wayback:20241012031703,2026-07-27T10:51:40Z
2024-09-20,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,South Central Tracy,T2a,Tracy,"North to R&R, South to Valpico Rd., East to Sycamore Pkwy, West to Corral Hollow Rd.",2.0179,37.717828,-121.446059,https://www.google.com/maps/d/viewer?mid=1EzBVxGtJFQVHL4FBOSNJF2FUZaPXQeLT,1EzBVxGtJFQVHL4FBOSNJF2FUZaPXQeLT,wayback:20241012031703,2026-07-27T10:51:40Z
